Rodent species,Zoonotic reservoir,X1.1_ActivityCycle,X5.1_AdultBodyMass_g,X13.1_AdultHeadBodyLen_mm,X2.1_AgeatEyeOpening_d,X3.1_AgeatFirstBirth_d,X18.1_BasalMetRate_mLO2hr,X5.2_BasalMetRateMass_g,X6.1_DietBreadth,X7.1_DispersalAge_d,X9.1_GestationLen_d,X12.1_HabitatBreadth,X22.1_HomeRange_km2,X22.2_HomeRange_Indiv_km2,X14.1_InterbirthInterval_d,X15.1_LitterSize,X16.1_LittersPerYear,X17.1_MaxLongevity_m,X13.2_NeonateHeadBodyLen_mm,X21.1_PopulationDensity_n.km2,X10.1_PopulationGrpSize,X23.1_SexualMaturityAge_d,X10.2_SocialGrpSize,X24.1_TeatNumber,X12.2_Terrestriality,X6.2_TrophicLevel,X25.1_WeaningAge_d,X5.4_WeaningBodyMass_g,X13.3_WeaningHeadBodyLen_mm,X5.5_AdultBodyMass_g_EXT,X16.2_LittersPerYear_EXT,X5.6_NeonateBodyMass_g_EXT,X5.7_WeaningBodyMass_g_EXT,X26.1_GR_Area_km2,X26.2_GR_MaxLat_dd,X26.3_GR_MinLat_dd,X26.4_GR_MidRangeLat_dd,X26.5_GR_MaxLong_dd,X26.6_GR_MinLong_dd,X26.7_GR_MidRangeLong_dd,X27.1_HuPopDen_Min_n.km2,X27.2_HuPopDen_Mean_n.km2,X27.3_HuPopDen_5p_n.km2,X27.4_HuPopDen_Change,X28.1_Precip_Mean_mm,X28.2_Temp_Mean_01degC,X30.1_AET_Mean_mm,X30.2_PET_Mean_mm,Production,postnatGR,RelAgeSexMat,RelAgeBirth,logNeoBM,Abrocomidae,Anomaluridae,Aplodontiidae,Bathyergidae,Calomyscidae,Capromyidae,Castoridae,Caviidae,Chinchillidae,Cricetidae,Ctenodactylidae,Ctenomyidae,Cuniculidae,Dasyproctidae,Dinomyidae,Dipodidae,Echimyidae,Erethizontidae,Geomyidae,Gliridae,Heptaxodontidae,Heteromyidae,Hystricidae,Muridae,Myocastoridae,Nesomyidae,Octodontidae,Pedetidae,Petromuridae,Platacanthomyidae,Sciuridae,Spalacidae,Thryonomyidae,ln.max.long,ln.litter.size,ln.litters.yr,ln.body.mass,ln.production,mean.prevalence,IUCN_binomial,Neotropic,Nearctic,Palearctic,Afrotropic,Indo-Malay,Australasia,Oceania,Antarctic
Sphiggurus_melanurus,0,1.647,7.54960917,398.8,0.094,408.03522,1373.88923,3660.5773,2.84694444,743.869836,4.7609365,1.298,0.2651545,-2.0287472,229.733086,1.52019,2.37443,169.8964,177.75259,2.4602785,35.97561,5.70783736,2.0754,5.825,1.698,1.151,87.82568,1318.97509,299.28521,1675.65203,1.52674,15.86834,650.76233,12.5690022,6.66,1.28,3.97,-51.68,-59.68,-55.68,0,1.43983513,0,0.07,167.14,254.83,1504.81,1718.72,-0.1437288,8.27102116,0.08494946,0.13417765,2.28763715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13518884,0.41883533,0.86475741,2.0214958,1.28359274,0.1035181,Coendou melanurus,1,0,0,0,0,0,0,0
Sphiggurus_pruinosus,0,1.344,5.85379334,223.85918,9.64395,224.10635,201.72756,325.179143,2.72874074,150.82381,4.02345469,1.412,0.00529321,-5.50165,83.91913,1.83637,2.64,48.05229,73.2772,5.96124588,10.96295,4.98773308,1.13213,4.915,1.479,1.176,30.94275,88.05834,154.002763,372.49388,2.43192,12.12734,108.955773,8.40956789,8.35,7.68,8.02,-71.32,-72.15,-71.73,8,4.37989937,8,0.08,106.84,213.5,1426.15,1588.15,0.29048324,4.44165335,0.09045353,0.09664617,1.33385099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87228979,0.6077908,0.97077892,1.76708989,1.57856971,0.21825694,Coendou pruinosus,1,0,0,0,0,0,0,0
Sphiggurus_roosmalenorum,0,2.282,5.72281153,223.66863,11.1640721,203.37542,181.02456,283.524933,2.45274074,120.78164,4.02667114,1.633,0.0090587,-5.3298443,72.81244,1.62753706,3.94101,62.6202,71.40256,6.1867503,9.36446,4.71187213,1.87175,4.311,1.551,1.165,27.92229,82.50827,154.589693,373.4503,2.46105833,12.18415,110.726223,10.8654132,-1.5865216,-7.3830257,-4.98206,27.4318,19.05533,22.08815,18.248,4.75130571,20.4255,0.10957836,107.64697,209.20231,1220.93697,1498.64349,0.36729439,4.07105165,0.06069483,0.07977197,1.28728275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13708791,0.48706787,1.37143704,1.74446021,1.8585049,0.19511274,Coendou roosmalenorum,1,0,0,0,0,0,0,0
Sphiggurus_vestitus,0,1,6.60123012,289.33393,9.06219,325.51761,608.99183,1168.12627,2.436,439.835926,4.08365818,1,0.02181939,-4.2947108,191.060396,1.80777,2.00871,99.8378,87.41029,3.88454351,20.77277,5.34030724,2.18264,5.361,2,1.222,35.58214,284.22487,242.783473,564.66342,1.56236833,15.93753,320.89086,8.64773888,5.26,4.29,4.78,-74.99,-75.69,-75.34,56,5.03883395,56,0.07,183.83,180.57,1465.57,1499.01,0.01471346,6.0098153,0.11180762,0.12086666,1.52372458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60354687,0.59209404,0.69749273,1.88725601,1.28958677,0.14440934,Coendou vestitus,1,0,0,0,0,0,0,0
Syntheosciurus_brochus,0,2,4.62805478,162,15.46399,173.5897,131.8957,147.118803,3,112.96899,3.6903053,2,0.00387499,-5.8684458,83.0866,2.33443,2.59745,57.1807029,61.26177,5.19232162,16.11641,5.04756836,2,5.186,2,1,34.08862,48.78795,129.80081,124.94,2.6770863,11.10192,85.0480627,9.55971544,10.41,8.62,9.51,-82.33,-84.33,-83.33,9,4.37537959,9,0.11,241.53,251.58,1424.04,1755,0.34638943,6.644661,0.09806196,0.09503351,0.94840407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.04621648,0.84776775,0.9545302,1.53213665,1.80229794,0.19960667,Syntheosciurus brochus,1,0,0,0,0,0,0,0
Tapecomys_primus,0,1.306,4.31305136,122.04341,15.15832,123.15967,93.7848,80.7232527,2.703,82.57927,3.436265,1.087,0.00249655,-6.0109656,38.44429,2.25322,5.13504,49.2506129,46.94134,5.67981471,10.92471,4.21447538,1.07288,4.928,1.614,2.049,24.86733,24.353,100.52798,55.13486,3.7461863,8.32262,57.2536327,10.613975,5.01852,-1.5836224,1.46389,-14.62368,-31.606512,-45.148913,8.822,4.58381909,14.1995163,0.09398341,134.69524,208.670623,1325.27938,1527.64118,0.75866495,5.05208342,0.0550296,0.08054945,0.64663329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89692181,0.8123603,1.63608763,1.46164563,2.44844794,0.21298751,Tapecomys primus,1,0,0,0,0,0,0,0
Thalpomys_cerradensis,0,1.15,3.17763708,92.70421,14.0734657,105.83927,41.86132,28.23076,2.916,75.06869,3.34433366,1.168,0.00269651,-6.0013196,31.20705,3.45112,4.52522,31.79601,34.70332,5.97961559,12.82668,3.79722683,1.11635,5.324,1.308,2.089,22.9418,11.8481261,80.52489,26.08858,3.87215201,7.35545,47.2561127,12.7911236,-11.55,-17.53,-14.54,-46.64,-54.18,-50.41,0,2.56340971,1,0.14,126.71,232.44,1118.75,1466.72,0.75922818,4.82675217,0.06998304,0.09220669,0.30820283,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45934081,1.23869882,1.5096662,1.15613786,2.74836501,0.26334549,Thalpomys cerradensis,1,0,0,0,0,0,0,0
Thalpomys_lasiotis,0,1.197,3.17763708,93.85174,14.1148257,105.22578,43.79157,28.88477,2.813,73.74459,3.36225804,1.149,0.00303282,-6.0022067,31.69907,3.33397,4.76679,33.6945,34.31007,6.13988067,13.09701,3.78381851,1.22735,5.089,1.255,2.078,22.33163,11.7453961,80.68671,26.39471,3.8620663,6.97673,47.5703527,11.2334146,-14.75,-18.26,-16.51,-44.79,-47.33,-46.06,2,2.28238239,3,0.07,124.33,206.48,1078.4,1451.62,0.75048537,4.77140978,0.06591777,0.08930391,0.32237394,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51733462,1.20416379,1.56167312,1.15613786,2.76583691,0.25899533,Thalpomys lasiotis,1,0,0,0,0,0,0,0
Thaptomys_nigrita,1,3,2.99071973,95.68832,15.3351,119.70244,48.38269,34.03494,3.15788889,72.35716,3.30810562,1,0.00291662,-5.9138458,33.17668,3.36137,4.9454,48.62336,35.10824,5.96149474,14.20882,4.08660021,1.66375,5.234,1,2.134,24.09689,13.8360461,81.87101,34.94912,3.84363201,7.91679,52.54618,13.4910086,-11.48,-29.58,-20.53,-39.55,-56.45,-48,5,4.59178095,11,0.06,128.72,197.75,1177.34,1296.29,0.76633118,5.35358338,0.04963968,0.07841696,0.33069333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88410407,1.21234863,1.59845785,1.09551407,2.81080648,0.2192821,Thaptomys nigrita,1,0,0,0,0,0,0,0
Thomasomys_apeco,0,1.306,4.31305136,122.04341,15.15832,123.15967,93.7848,80.7232527,2.703,82.57927,3.436265,1.087,0.00249655,-6.0109656,38.44429,2.25322,5.13504,49.2506129,46.94134,5.67981471,10.92471,4.21447538,1.07288,4.928,1.614,2.049,24.86733,24.353,100.52798,55.13486,3.7461863,8.32262,57.2536327,10.613975,5.01852,-1.5836224,1.46389,-14.62368,-31.606512,-45.148913,8.822,4.58381909,14.1995163,0.09398341,134.69524,208.670623,1325.27938,1527.64118,0.75866495,5.05208342,0.0550296,0.08054945,0.64663329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89692181,0.8123603,1.63608763,1.46164563,2.44844794,0.21298751,Thomasomys apeco,1,0,0,0,0,0,0,0
Thomasomys_aureus,0,1.579,4.47722317,142.06011,12.0490278,104.94129,119.58023,96.9968027,1,83.75666,3.4390555,1,0.00188284,-6.3223353,45.38865,2.45263206,4.21423025,39.4457125,45.22903,6.10516611,9.77932,4.24672775,1.18238,4.91,2,1,20.99519,30.765615,113.44914,84.21271,3.6982363,7.95762,84.5840427,12.935268,8.64,-17.24,-4.29,-64.42,-79.49,-71.95,0,3.8649314,1,0.1,122.64,146.16,1154.24,1449.4,0.63845095,4.91108695,0.07010948,0.09406624,0.72314982,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67492536,0.89716176,1.43846695,1.49900303,2.33562871,0.24063702,Thomasomys aureus,1,0,0,0,0,0,0,0
Thomasomys_baeops,0,1.216,4.34380542,119.9349,14.29426,108.74971,85.80526,72.6410094,2.64,79.38286,3.42072474,1.217,0.00225424,-6.1327806,34.66901,2.30536,5.093144,39.50209,40.44447,6.12425418,11.23036,4.03821544,1.08588,4.703,1.357,2.062,22.95682,22.083,98.3468,56.34098,3.79554201,7.35118,53.7221027,10.8192187,1.1,-4.36,-1.62,-77.84,-79.99,-78.92,9,4.24089501,12,0.09,120.89,184.09,1196.14,1439.4,0.74070939,5.00180826,0.05591345,0.08172064,0.62958268,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67635358,0.83523685,1.62789532,1.46875079,2.46313217,0.23999181,Thomasomys baeops,1,0,0,0,0,0,0,0
Thomasomys_bombycinus,0,1.355,4.74057482,160.97235,14.1917421,118.40436,141.45565,131.962663,2.68,87.17384,3.52252338,1.246,0.00226128,-6.1817636,53.15378,2.25062,3.51897,44.1346,54.69427,5.61514513,7.91662,4.4100945,1.05925,4.855,1.333,1.784,24.88897,35.582195,125.65662,119.494672,3.2154163,9.13831,67.8385827,8.84332789,7.41,6.24,6.83,-75.78,-76.37,-76.07,13,5.1551396,13,0.09,192,180.66,1517.66,1547.65,0.47843376,4.89437783,0.08868501,0.09326414,0.82557786,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78724406,0.81120573,1.25816833,1.5561584,2.06937407,0.22317667,Thomasomys bombycinus,1,0,0,0,0,0,0,0
Thomasomys_caudivarius,0,1.164,3.88777448,114.37,12.31965,101.26533,66.89995,52.2820394,2.71074074,75.98701,3.38196293,1.27,0.00219336,-6.1618566,31.3823,2.71902,5.33641,38.90891,37.59792,6.27115978,11.73325,3.85514601,1.09538,4.801,1.481,1.81,20.1031033,16.7682361,92.33006,45.73,3.87865201,7.48908,57.1946127,10.7682394,0.57753,-4.934087,-2.44857,-14.74177,-33.736872,-44.79081,7.853,4.46971506,12.1880163,0.0951456,113.002678,190.411853,1190.44027,1468.724,0.76299856,4.73142564,0.05048614,0.07852883,0.54883195,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66122327,1.00027152,1.67455314,1.35783688,2.67482466,0.24277459,Thomasomys caudivarius,1,0,0,0,0,0,0,0
Thomasomys_cinereiventer,0,1.231,4.34380542,119.63448,14.82921,118.80575,86.11466,73.8377627,2.679,80.16548,3.41888236,1.091,0.00242709,-6.0450517,37.1765,2.46003,5.518264,47.8751429,43.16367,5.86084475,11.21024,4.0715611,1.06763,4.882,1.603,2.117,23.3240133,22.8335,98.29614,53.71714,3.7536563,8.17071,57.8771727,10.7332681,5.00923,-2.664221,0.32663,-51.63292,-60.819888,-58.442573,7.796,4.49175019,12.1065163,0.09227254,127.327076,203.868203,1322.43853,1519.25253,0.76209062,4.96581172,0.05286239,0.08042518,0.61746412,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86859643,0.90017355,1.70806332,1.46875079,2.60823686,0.21741171,Thomasomys cinereiventer,1,0,0,0,0,0,0,0
Thomasomys_cinereus,0,1.231,4.34380542,119.63448,14.82921,118.80575,86.11466,73.8377627,2.679,80.16548,3.41888236,1.091,0.00242709,-6.0450517,37.1765,2.46003,5.518264,47.8751429,43.16367,5.86084475,11.21024,4.0715611,1.06763,4.882,1.603,2.117,23.3240133,22.8335,98.29614,53.71714,3.7536563,8.17071,57.8771727,10.7332681,5.00923,-2.664221,0.32663,-51.63292,-60.819888,-58.442573,7.796,4.49175019,12.1065163,0.09227254,127.327076,203.868203,1322.43853,1519.25253,0.76209062,4.96581172,0.05286239,0.08042518,0.61746412,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86859643,0.90017355,1.70806332,1.46875079,2.60823686,0.21741171,Thomasomys cinereus,1,0,0,0,0,0,0,0
Thomasomys_cinnameus,0,1.306,4.31305136,122.04341,15.15832,123.15967,93.7848,80.7232527,2.703,82.57927,3.436265,1.087,0.00249655,-6.0109656,38.44429,2.25322,5.13504,49.2506129,46.94134,5.67981471,10.92471,4.21447538,1.07288,4.928,1.614,2.049,24.86733,24.353,100.52798,55.13486,3.7461863,8.32262,57.2536327,10.613975,5.01852,-1.5836224,1.46389,-14.62368,-31.606512,-45.148913,8.822,4.58381909,14.1995163,0.09398341,134.69524,208.670623,1325.27938,1527.64118,0.75866495,5.05208342,0.0550296,0.08054945,0.64663329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89692181,0.8123603,1.63608763,1.46164563,2.44844794,0.21298751,Thomasomys cinnameus,1,0,0,0,0,0,0,0
Thomasomys_daphne,0,1.434,4.34380542,120.58545,14.5672157,112.02842,96.33649,76.6197727,2.593,77.26343,3.40139642,1.415,0.00244304,-6.0859219,35.48584,2.66555333,3.89025025,36.5799929,39.90625,5.63591541,8.58668,4.13310733,1.12385,5.015,1.198,2.324,23.41187,23.6782861,94.22389,59.26384,3.7856963,7.09654,47.4890627,11.6084571,-11.89,-17.84,-14.87,-64.28,-72.21,-68.24,1,2.91126312,1,0.14,180.42,157.58,1206.23,1425.42,0.69100044,5.44556863,0.07701033,0.09430187,0.61736287,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59950145,0.98041167,1.35847349,1.46875079,2.33888515,0.24379755,Thomasomys daphne,1,0,0,0,0,0,0,0
Thomasomys_eleusis,0,1.231,4.34380542,119.63448,14.82921,118.80575,86.11466,73.8377627,2.679,80.16548,3.41888236,1.091,0.00242709,-6.0450517,37.1765,2.46003,5.518264,47.8751429,43.16367,5.86084475,11.21024,4.0715611,1.06763,4.882,1.603,2.117,23.3240133,22.8335,98.29614,53.71714,3.7536563,8.17071,57.8771727,10.7332681,5.00923,-2.664221,0.32663,-51.63292,-60.819888,-58.442573,7.796,4.49175019,12.1065163,0.09227254,127.327076,203.868203,1322.43853,1519.25253,0.76209062,4.96581172,0.05286239,0.08042518,0.61746412,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86859643,0.90017355,1.70806332,1.46875079,2.60823686,0.21741171,Thomasomys eleusis,1,0,0,0,0,0,0,0
Thomasomys_erro,0,1.306,4.31305136,122.04341,15.15832,123.15967,93.7848,80.7232527,2.703,82.57927,3.436265,1.087,0.00249655,-6.0109656,38.44429,2.25322,5.13504,49.2506129,46.94134,5.67981471,10.92471,4.21447538,1.07288,4.928,1.614,2.049,24.86733,24.353,100.52798,55.13486,3.7461863,8.32262,57.2536327,10.613975,5.01852,-1.5836224,1.46389,-14.62368,-31.606512,-45.148913,8.822,4.58381909,14.1995163,0.09398341,134.69524,208.670623,1325.27938,1527.64118,0.75866495,5.05208342,0.0550296,0.08054945,0.64663329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89692181,0.8123603,1.63608763,1.46164563,2.44844794,0.21298751,Thomasomys erro,1,0,0,0,0,0,0,0
Thomasomys_gracilis,0,1.231,4.34380542,119.63448,14.82921,118.80575,86.11466,73.8377627,2.679,80.16548,3.41888236,1.091,0.00242709,-6.0450517,37.1765,2.46003,5.518264,47.8751429,43.16367,5.86084475,11.21024,4.0715611,1.06763,4.882,1.603,2.117,23.3240133,22.8335,98.29614,53.71714,3.7536563,8.17071,57.8771727,10.7332681,5.00923,-2.664221,0.32663,-51.63292,-60.819888,-58.442573,7.796,4.49175019,12.1065163,0.09227254,127.327076,203.868203,1322.43853,1519.25253,0.76209062,4.96581172,0.05286239,0.08042518,0.61746412,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86859643,0.90017355,1.70806332,1.46875079,2.60823686,0.21741171,Thomasomys gracilis,1,0,0,0,0,0,0,0
Thomasomys_hudsoni,0,1.306,4.31305136,122.04341,15.15832,123.15967,93.7848,80.7232527,2.703,82.57927,3.436265,1.087,0.00249655,-6.0109656,38.44429,2.25322,5.13504,49.2506129,46.94134,5.67981471,10.92471,4.21447538,1.07288,4.928,1.614,2.049,24.86733,24.353,100.52798,55.13486,3.7461863,8.32262,57.2536327,10.613975,5.01852,-1.5836224,1.46389,-14.62368,-31.606512,-45.148913,8.822,4.58381909,14.1995163,0.09398341,134.69524,208.670623,1325.27938,1527.64118,0.75866495,5.05208342,0.0550296,0.08054945,0.64663329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89692181,0.8123603,1.63608763,1.46164563,2.44844794,0.21298751,Thomasomys hudsoni,1,0,0,0,0,0,0,0
Thomasomys_hylophilus,0,1.187,4.34380542,118.37885,16.74179,123.75469,85.45191,71.6501027,3.099,73.69605,3.41313223,1,0.0029783,-5.8622699,37.00321,2.70503,5.440104,50.6138129,42.35119,5.79401133,12.03896,4.19469903,1.03325,5.265,1,2.038,25.2019133,24.7690461,94.67178,49.16021,3.7177663,7.35737,50.6835827,10.4429837,9.16,5.81,7.49,-71.69,-73.38,-72.54,5,4.02820476,7,0.1,112.54,185.34,1408.29,1599,0.77430836,5.75047631,0.06220162,0.08540414,0.59232806,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92422452,0.995113,1.69379818,1.46875079,2.68891118,0.21098571,Thomasomys hylophilus,1,0,0,0,0,0,0,0
Thomasomys_incanus,0,1.306,4.34380542,115.51791,14.39605,104.14736,79.43994,66.4989027,2.664,77.63835,3.40696759,1.337,0.00210152,-6.2144932,32.828445,2.84618,4.113264,34.85148,36.09073,6.36480096,9.46716,4.06266605,1.25088,5.03,1.223,2.243,22.81691,21.7661961,93.67317,47.52726,3.8652663,6.55353,50.3428927,10.9536056,-9.78,-13.84,-11.81,-72.04,-76.15,-74.09,2,3.19335287,4,0.05,94.3,151.54,939.64,1416.52,0.71361007,5.43984126,0.06664501,0.09091572,0.57421661,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5510956,1.04597774,1.41421687,1.46875079,2.46019462,0.25673808,Thomasomys incanus,1,0,0,0,0,0,0,0
Thomasomys_ischyrus,0,1.265,4.34380542,117.99892,14.56544,106.70839,84.73853,70.8036527,2.574,76.85364,3.41455401,1.4,0.00229081,-6.1092848,34.143035,2.68167,4.04011025,37.0714029,37.33285,5.96781367,9.27716,4.10267914,1.26885,4.982,1.213,2.32,22.92964,22.0713461,93.6653,51.94,3.8084463,6.57517,50.1575527,10.6978906,-4.88,-11.09,-7.98,-75.33,-78.59,-76.96,2,2.94285878,4,0.1,112.39,162.08,1098.65,1439.55,0.68766476,5.27578564,0.06712374,0.09129972,0.6065631,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61284586,0.98643974,1.39627198,1.46875079,2.38271172,0.24702863,Thomasomys ischyrus,1,0,0,0,0,0,0,0
Thomasomys_kalinowskii,0,1.355,4.34380542,119.45756,13.14218,102.9859,86.68508,71.5099327,2.556,76.95837,3.40968461,1.499,0.00206228,-6.1438219,33.219715,2.62849,4.10231025,32.65119,37.5002,6.12665462,9.38533,4.0928801,1.34985,4.938,1.27,2.333,20.69232,21.6389561,96.02063,54.43944,3.8426763,6.55425,52.2111127,10.609076,-7.42,-11.35,-9.39,-75.18,-77.57,-76.38,4,2.9673328,5,0.11,125.83,142.95,1150.59,1461.43,0.68293636,5.02065768,0.0702587,0.09365445,0.61046404,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4858813,0.96640954,1.41155029,1.46875079,2.37795983,0.26327625,Thomasomys kalinowskii,1,0,0,0,0,0,0,0
Thomasomys_ladewi,0,1.345,4.34380542,115.79484,13.97738,104.4503,78.01124,65.7215227,2.566,79.89087,3.40071846,1.309,0.00170036,-6.4834283,31.45919,2.84278,4.258024,34.90969,36.2191,7.03108383,11.16732,3.98998422,1.1765,5.113,1.181,2.243,22.1653833,21.39465,92.68523,48.25184,3.94698,6.496,50.6485727,8.25096728,-15.33,-15.91,-15.62,-67.78,-68.57,-68.17,7,3.54472036,7,0.1,85.5,148.7,1121.43,1369.59,0.71343346,5.31910366,0.06481594,0.08785309,0.57228137,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55276444,1.04478245,1.4488052,1.46875079,2.49358765,0.25921745,Thomasomys ladewi,1,0,0,0,0,0,0,0
Thomasomys_laniger,0,1.076,3.57627051,111.66,14.64783,109.28749,53.26449,40.49863,2.962,75.82698,3.39739082,1.061,0.00248145,-6.052943,31.562575,3.17669222,5.296134,39.48197,39.82493,5.98347881,14.21515,3.8917812,1.009,5.355,1.166,2.001,23.27408,14.1325761,84.10414,30.33686,3.87485201,7.54306,50.2532427,11.2385123,10.43,4.52,7.48,-69.84,-73.94,-71.89,5,3.88073872,7,0.08,108.3,198.44,1405.32,1615.06,0.79360248,5.25594824,0.06336816,0.08997337,0.39251102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67584411,1.15584047,1.66697712,1.2743205,2.82281759,0.23822513,Thomasomys laniger,1,0,0,0,0,0,0,0
Thomasomys_macrotis,0,1.306,4.31305136,122.04341,15.15832,123.15967,93.7848,80.7232527,2.703,82.57927,3.436265,1.087,0.00249655,-6.0109656,38.44429,2.25322,5.13504,49.2506129,46.94134,5.67981471,10.92471,4.21447538,1.07288,4.928,1.614,2.049,24.86733,24.353,100.52798,55.13486,3.7461863,8.32262,57.2536327,10.613975,5.01852,-1.5836224,1.46389,-14.62368,-31.606512,-45.148913,8.822,4.58381909,14.1995163,0.09398341,134.69524,208.670623,1325.27938,1527.64118,0.75866495,5.05208342,0.0550296,0.08054945,0.64663329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89692181,0.8123603,1.63608763,1.46164563,2.44844794,0.21298751,Thomasomys macrotis,1,0,0,0,0,0,0,0
Thomasomys_monochromos,0,1.231,4.34380542,119.63448,14.82921,118.80575,86.11466,73.8377627,2.679,80.16548,3.41888236,1.091,0.00242709,-6.0450517,37.1765,2.46003,5.518264,47.8751429,43.16367,5.86084475,11.21024,4.0715611,1.06763,4.882,1.603,2.117,23.3240133,22.8335,98.29614,53.71714,3.7536563,8.17071,57.8771727,10.7332681,5.00923,-2.664221,0.32663,-51.63292,-60.819888,-58.442573,7.796,4.49175019,12.1065163,0.09227254,127.327076,203.868203,1322.43853,1519.25253,0.76209062,4.96581172,0.05286239,0.08042518,0.61746412,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86859643,0.90017355,1.70806332,1.46875079,2.60823686,0.21741171,Thomasomys monochromos,1,0,0,0,0,0,0,0
Thomasomys_niveipes,0,1.189,3.99064933,120.63,14.14065,107.1403,80.09279,60.6365927,2.861,81.22625,3.42129126,1.199,0.00218932,-6.1927659,33.36681,2.38935,5.499424,38.35301,41.81989,6.11873628,11.35715,3.95596973,1.09475,5.082,1.408,2.026,22.5093033,20.78811,94.6044,47.51285,3.87191201,7.79079,54.3349327,9.04869988,5.53,4.12,4.82,-72.86,-74.08,-73.47,11,5.02230033,11,0.05,76.89,136.13,1382.7,1455,0.762599,5.22420679,0.0616947,0.08375346,0.59445642,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64683301,0.87102136,1.70464336,1.38395396,2.57566472,0.24327114,Thomasomys niveipes,1,0,0,0,0,0,0,0
